,period,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName,generatorid,technology,energy_source_code,energy-source-desc,prime_mover_code,balancing_authority_code,balancing-authority-name,status,statusDescription,county,longitude,latitude,nameplate-capacity-mw,operating-year-month,planned-retirement-year-month,unit,nameplate-capacity-mw-units,geometry
1289,2024-02,IL,Illinois,ipp-chp,IPP CHP,54755,Morris Cogeneration LLC,55216,Morris Cogeneration LLC,UNT1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,PJM,"PJM Interconnection, LLC",OP,Operating,Grundy,-88.332778,41.411944,45.3,1998-11,,MCG1,MW,POINT (-88.332778 41.411944)
1290,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55222,Lincoln Generating Facility,CTG1,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.943612,41.393315,86.5,2000-06,,,MW,POINT (-87.943612 41.393315)
1291,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55222,Lincoln Generating Facility,CTG8,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.943612,41.393315,86.5,2000-06,,,MW,POINT (-87.943612 41.393315)
1292,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55222,Lincoln Generating Facility,CTG7,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.943612,41.393315,86.5,2000-06,,,MW,POINT (-87.943612 41.393315)
1293,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55222,Lincoln Generating Facility,CTG6,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.943612,41.393315,86.5,2000-06,,,MW,POINT (-87.943612 41.393315)
1294,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55222,Lincoln Generating Facility,CTG5,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.943612,41.393315,86.5,2000-06,,,MW,POINT (-87.943612 41.393315)
1295,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55222,Lincoln Generating Facility,CTG4,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.943612,41.393315,86.5,2000-06,,,MW,POINT (-87.943612 41.393315)
1296,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55222,Lincoln Generating Facility,CTG3,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.943612,41.393315,86.5,2000-06,,,MW,POINT (-87.943612 41.393315)
1297,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55222,Lincoln Generating Facility,CTG2,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.943612,41.393315,86.5,2000-06,,,MW,POINT (-87.943612 41.393315)
1298,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,59921,Lee County Generating Station,55236,Lee Energy Facility,CT1,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Lee,-89.4054,41.8287,86.5,2001-06,,,MW,POINT (-89.4054 41.8287)
1299,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,59921,Lee County Generating Station,55236,Lee Energy Facility,CT8,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Lee,-89.4054,41.8287,86.5,2001-06,,,MW,POINT (-89.4054 41.8287)
1300,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,59921,Lee County Generating Station,55236,Lee Energy Facility,CT7,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Lee,-89.4054,41.8287,86.5,2001-06,,,MW,POINT (-89.4054 41.8287)
1301,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,59921,Lee County Generating Station,55236,Lee Energy Facility,CT6,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Lee,-89.4054,41.8287,86.5,2001-05,,,MW,POINT (-89.4054 41.8287)
1302,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,59921,Lee County Generating Station,55236,Lee Energy Facility,CT5,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Lee,-89.4054,41.8287,86.5,2001-05,,,MW,POINT (-89.4054 41.8287)
1303,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,59921,Lee County Generating Station,55236,Lee Energy Facility,CT4,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Lee,-89.4054,41.8287,86.5,2001-06,,,MW,POINT (-89.4054 41.8287)
1304,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,59921,Lee County Generating Station,55236,Lee Energy Facility,CT3,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Lee,-89.4054,41.8287,86.5,2001-06,,,MW,POINT (-89.4054 41.8287)
1305,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,59921,Lee County Generating Station,55236,Lee Energy Facility,CT2,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Lee,-89.4054,41.8287,86.5,2001-06,,,MW,POINT (-89.4054 41.8287)
1306,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60504,Rockford Generation LLC,55238,NRG Rockford I,0001,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Winnebago,-89.101202,42.238558,158.0,2000-06,,,MW,POINT (-89.101202 42.238558)
1307,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60504,Rockford Generation LLC,55238,NRG Rockford I,0002,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Winnebago,-89.101202,42.238558,158.0,2000-06,,,MW,POINT (-89.101202 42.238558)
1308,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,57043,University Park Energy LLC,55250,University Park South,UPG1,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.753189,41.440893,58.9,2001-06,,,MW,POINT (-87.753189 41.440893)
1309,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,57043,University Park Energy LLC,55250,University Park South,UPG6,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.753189,41.440893,58.9,2001-07,,,MW,POINT (-87.753189 41.440893)
1310,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,57043,University Park Energy LLC,55250,University Park South,UPG5,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.753189,41.440893,58.9,2001-06,,,MW,POINT (-87.753189 41.440893)
1311,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,57043,University Park Energy LLC,55250,University Park South,UPG4,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.753189,41.440893,58.9,2001-06,,,MW,POINT (-87.753189 41.440893)
1312,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,57043,University Park Energy LLC,55250,University Park South,UPG3,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.753189,41.440893,58.9,2001-06,,,MW,POINT (-87.753189 41.440893)
1313,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,57043,University Park Energy LLC,55250,University Park South,UPG2,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.753189,41.440893,58.9,2001-06,,,MW,POINT (-87.753189 41.440893)
1314,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55253,Crete Energy Venture LLC,GT1,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.6187,41.429444,89.0,2002-05,,,MW,POINT (-87.6187 41.429444)
1315,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55253,Crete Energy Venture LLC,GT4,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.6187,41.429444,89.0,2002-05,,,MW,POINT (-87.6187 41.429444)
1316,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55253,Crete Energy Venture LLC,GT3,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.6187,41.429444,89.0,2002-05,,,MW,POINT (-87.6187 41.429444)
1317,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,65379,"Earthrise Energy, PBC",55253,Crete Energy Venture LLC,GT2,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.6187,41.429444,89.0,2002-05,,,MW,POINT (-87.6187 41.429444)
1318,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60503,Aurora Generation LLC,55279,Aurora,CTG1,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,DuPage,-88.2265,41.8151,180.8,2002-06,,,MW,POINT (-88.2265 41.8151)
1319,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60503,Aurora Generation LLC,55279,Aurora,CTG9,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,DuPage,-88.2265,41.8151,60.5,2001-06,,,MW,POINT (-88.2265 41.8151)
1320,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60503,Aurora Generation LLC,55279,Aurora,CTG8,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,DuPage,-88.2265,41.8151,60.5,2001-05,,,MW,POINT (-88.2265 41.8151)
1321,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60503,Aurora Generation LLC,55279,Aurora,CTG7,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,DuPage,-88.2265,41.8151,60.5,2001-06,,,MW,POINT (-88.2265 41.8151)
1322,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60503,Aurora Generation LLC,55279,Aurora,CTG6,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,DuPage,-88.2265,41.8151,60.5,2001-05,,,MW,POINT (-88.2265 41.8151)
1323,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60503,Aurora Generation LLC,55279,Aurora,CTG5,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,DuPage,-88.2265,41.8151,60.5,2001-05,,,MW,POINT (-88.2265 41.8151)
1324,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60503,Aurora Generation LLC,55279,Aurora,CTG4,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,DuPage,-88.2265,41.8151,180.8,2001-05,,,MW,POINT (-88.2265 41.8151)
1325,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60503,Aurora Generation LLC,55279,Aurora,CTG3,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,DuPage,-88.2265,41.8151,180.8,2001-06,,,MW,POINT (-88.2265 41.8151)
1326,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60503,Aurora Generation LLC,55279,Aurora,CTG2,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,DuPage,-88.2265,41.8151,180.8,2001-06,,,MW,POINT (-88.2265 41.8151)
1327,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,60503,Aurora Generation LLC,55279,Aurora,CTG10,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,DuPage,-88.2265,41.8151,60.5,2001-06,,,MW,POINT (-88.2265 41.8151)
1328,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,56213,IPA Operations Inc - Calumet,55296,Calumet Energy Team LLC,CT11,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Cook,-87.5563,41.6835,156.4,2002-06,,,MW,POINT (-87.5563 41.6835)
1329,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,56213,IPA Operations Inc - Calumet,55296,Calumet Energy Team LLC,CT12,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Cook,-87.5563,41.6835,156.4,2002-06,,,MW,POINT (-87.5563 41.6835)
1330,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,21191,Zion Energy LLC,55392,Zion Energy Center,CTG1,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Lake,-87.895,42.4776,198.9,2002-06,,,MW,POINT (-87.895 42.4776)
1331,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,21191,Zion Energy LLC,55392,Zion Energy Center,CTG3,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Lake,-87.895,42.4776,198.9,2003-06,,,MW,POINT (-87.895 42.4776)
1332,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,21191,Zion Energy LLC,55392,Zion Energy Center,CTG2,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Lake,-87.895,42.4776,198.9,2002-06,,,MW,POINT (-87.895 42.4776)
1333,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,64030,"Lincoln Operating Services, LLC",55438,Elgin Energy Center LLC,CT01,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Cook,-88.244572,42.000061,135.0,2002-09,,,MW,POINT (-88.244572 42.000061)
1334,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,64030,"Lincoln Operating Services, LLC",55438,Elgin Energy Center LLC,CT04,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Cook,-88.244572,42.000061,135.0,2002-11,,,MW,POINT (-88.244572 42.000061)
1335,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,64030,"Lincoln Operating Services, LLC",55438,Elgin Energy Center LLC,CT03,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Cook,-88.244572,42.000061,135.0,2002-10,,,MW,POINT (-88.244572 42.000061)
1336,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,64030,"Lincoln Operating Services, LLC",55438,Elgin Energy Center LLC,CT02,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Cook,-88.244572,42.000061,135.0,2002-10,,,MW,POINT (-88.244572 42.000061)
1337,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,56928,LSP University Park LLC,55640,University Park North,1,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.7514,41.4425,60.5,2002-06,,,MW,POINT (-87.7514 41.4425)
1338,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,56928,LSP University Park LLC,55640,University Park North,9,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.7514,41.4425,60.5,2002-06,,,MW,POINT (-87.7514 41.4425)
1339,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,56928,LSP University Park LLC,55640,University Park North,8,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.7514,41.4425,60.5,2002-06,,,MW,POINT (-87.7514 41.4425)
1340,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,56928,LSP University Park LLC,55640,University Park North,7,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.7514,41.4425,60.5,2002-06,,,MW,POINT (-87.7514 41.4425)
1341,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,56928,LSP University Park LLC,55640,University Park North,6,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.7514,41.4425,60.5,2002-06,,,MW,POINT (-87.7514 41.4425)
1342,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,56928,LSP University Park LLC,55640,University Park North,5,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.7514,41.4425,60.5,2002-06,,,MW,POINT (-87.7514 41.4425)
1343,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,56928,LSP University Park LLC,55640,University Park North,4,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.7514,41.4425,60.5,2002-06,,,MW,POINT (-87.7514 41.4425)
1344,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,56928,LSP University Park LLC,55640,University Park North,3,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.7514,41.4425,60.5,2002-06,,,MW,POINT (-87.7514 41.4425)
1345,2024-02,IL,Illinois,ipp-non-chp,IPP Non-CHP,56928,LSP University Park LLC,55640,University Park North,2,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,PJM,"PJM Interconnection, LLC",OP,Operating,Will,-87.7514,41.4425,60.5,2002-06,,,MW,POINT (-87.7514 41.4425)
